# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q155
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q10359236,Renan Nunes,,,br,br
Q10359237,Renan Lemmers,,,br,br
Q10359243,Renard Perez,,,br,br
Q10359028,Rejane Medeiros,,,br,br
Q10359185,Remi Ribeiro,,,br,br
Q10359210,Remo Januzzi,,,br,br
Q10359209,Remo Mancuso,,,br,br
Q10359234,Renan Baleeiro,,,br,br
Q10359233,Renan Antunes de Oliveira,,,br,br
Q10364234,Romano Massignan,,,br,br
Q10364232,Romanita Disconzi,,,br,br
Q10364248,Romel Anízio Jorge,,,br,br
Q10364249,Romenil,,,br,br
Q10364254,Romero Cabral da Costa,,,br,br
Q10364098,Rogério Marinho,,,br,br
Q10364099,Rogério Vaz,,,br,br
Q10364103,Rogério Vieira,,,br,br
Q10364106,Rogério de Albuquerque Corrêa,,,br,br
Q10364104,Rogério Vieira,,,br,br
Q10364111,Rogério de Meneses Fialho Moreira,,,br,br
Q10364108,Rogério de Campos,,,br,br
Q10359263,Renata Agondi,,,br,br
Q10359266,Renata Banhara,,,br,br
Q10359267,Renata Bomfim,,,br,br
Q10359264,Renata Arruda,,,br,br
Q10359265,Renata Bessa,,,br,br
Q10359268,Renata Castro Barbosa,,,br,br
Q11341278,Marcia,,,br,br
Q11341258,Marquinhos,,,br,br
Q11341308,Marcelo Chamusca,,,br,br
Q11341309,Marcello Pontes Lopes,,,br,br
Q11344746,Montanha Silva,,,br,br
Q11347234,Rafael Caetano de Almeida,,,br,br
Q10364152,Rolando Monteiro,,,br,br
Q10364156,Roldão de Siqueira Fontes,,,br,br
Q10364172,Rolf Dieter Illg,,,br,br
Q10364176,Rolf João Max Colin,,,br,br
Q10364190,Rolls Gracie,,,br,br
Q10364196,Romain Lesage,,,br,br
Q10364258,Romero Ulhoa Santana,,,br,br
Q10364259,Romeu Alberti,,,br,br
Q10364256,Romero Estelita Cavalcanti Pessoa,,,br,br
Q10364257,Romero Rodrigues Veiga,,,br,br
Q10364261,Romeu Brigenti,,,br,br
Q10358980,Reinhold Stephanes,,,br,br
Q10358981,Reinhold Stephanes Junior,,,br,br
Q10359026,Rejane Dias,,,br,br
Q10359027,Rejane Goulart,,,br,br
Q10359025,Rejane Arruda,,,br,br
Q11347239,Rafael Candido Moreno,,,br,br
Q11348861,Luis Flavio,,,br,br
Q11349462,Léo Vieira,,,br,br
Q11349461,Leonardo Reginatto,,,br,br
Q11349834,RENATO DA SILVA DOS SANTOS,,,br,br
Q11350539,Rodrigo Miyamoto Watanabe,,,br,br
Q11350580,Robert Drysdale,,,br,br
Q10389758,Vera Chaves Barcellos,,,br,br
Q10389763,Vera Cruz Coutinho,,,br,br
Q10389772,Vera Gimenez,,,br,br
Q10389773,Vera Karam,,,br,br
Q10389778,Vera Loyola,,,br,br
Q10389779,Vera Lúcia Castelo Branco,,,br,br
Q10385843,Tânia Gaidarji,,,br,br
Q10385846,Tânia Loureiro,,,br,br
Q10385844,Tânia Lobo Fagundes,,,br,br
Q10385845,Tânia Lamarca,,,br,br
Q10385850,Tânia Martins,,,br,br
Q10385848,Tânia Malheiros,,,br,br
Q10385849,Tânia Maria Franco de Souza,,,br,br
Q11333566,Flavio Pereira,,,br,br
Q11333747,Flávio Salamanka,,,br,br
Q11333916,Fúlvio Miyata,,,br,br
Q11336367,Helderson Leite Lima,,,br,br
Q11337968,Rodrigo Cabeça,,,br,br
Q11341257,Marco Antônio Silva Cortez,,,br,br
Q10382002,Theodosio Bandeira Campos,,,br,br
Q10382001,Theodoro Cochrane,,,br,br
Q10382015,Thereza Collor,,,br,br
Q10382018,Thereza Ruiz,,,br,br
Q10382017,Thereza Falcão,,,br,br
Q10382021,Therezinha Ruiz,,,br,br
Q10394336,Xerém,,,br,br
Q10394363,Xico Graziano,,,br,br
Q10394390,Xis,,,br,br
Q10394394,Xisto Bahia,,,br,br
Q10394395,Xisto Guzzi,,,br,br
Q10394437,Xuxa Lopes,,,br,br
Q10394563,Yara Bernette,,,br,br
Q10394566,Yara Cortes,,,br,br
Q10394568,Yara Lins,,,br,br
Q10394569,Yara Salles,,,br,br
Q10394565,Yara Cecim de Araújo e Souza,,,br,br
Q10394174,X,,,br,br
Q10394052,Wrias Moura,,,br,br
Q10394242,Xandinho,,,br,br
Q10394243,Xando Graça,,,br,br
Q10394247,Xandó Batista,,,br,br
Q10394246,Xandy Negrão,,,br,br
Q10390223,Vicente Bezerra Neto,,,br,br
Q10390226,Vicente Cechelero,,,br,br
Q10390227,Vicente Celestino,,,br,br
Q10390224,Vicente Botta,,,br,br
Q10390225,Vicente Cascione,,,br,br
Q11350611,Robinson De Oliveira,,,br,br
Q11367393,Ana Lúcia Mota,,,br,br
Q11411246,Eduardo Furusho,,,br,br
Q11413226,Carlos Yoshimura,,,br,br
Q11412918,William Yoshikawa,,,br,br
Q11417389,Babi Honório,,,br,br
Q11431007,Toshihiko Tarama,,,br,br
Q10364266,Romeu Evaristo,,,br,br
Q10364267,Romeu Ferreira de Queiroz,,,br,br
Q10364270,Romeu Italo Ripoli,,,br,br
Q10364271,Romeu Roese Scheibe,,,br,br
Q10385842,Tânia Gomide,,,br,br
Q10385841,Tânia Faillace,,,br,br
Q10394655,Yolanda Cardoso,,,br,br
Q10394657,Yolanda Mohalyi,,,br,br
Q10394660,Yolanda Pereira,,,br,br
Q10394678,Yoshio Maurício,,,br,br
Q10394680,Yoshiya Takaoka,,,br,br
Q10394681,Yoshitane Fujimori,,,br,br
Q10389937,Verônica Sacer,,,br,br
Q10389947,Vespasiano Gonçalves de Albuquerque e Silva,,,br,br
Q10389944,Vespasiano Dias,,,br,br
Q10389945,Vespasiano Barbosa Martins,,,br,br
Q10389948,Vespasiano Ramos,,,br,br
Q11452506,Rui Nascimento,,,br,br
Q11441823,Jaqueline de Paula,,,br,br
Q11451846,Marcos Nozomi Munakata,,,br,br
Q11473401,Diogo Santos Okada,,,br,br
Q11483277,Bruno Hirata,,,br,br
Q11511269,Edson Hayakawa,,,br,br
Q11515078,Mike Magario,,,br,br
Q10394779,Yuri Nishida,,,br,br
Q10394782,Yuri Villefort,,,br,br
Q10394798,Yvanilton Raimundo de Almeida Costa,,,br,br
Q10394802,Yves Passarell,,,br,br
Q10394800,Yves Hublet,,,br,br
Q10394801,Yves Goulart,,,br,br
Q11679784,Alinne Rosa,,,br,br
Q11679508,Nadir Bazani,,,br,br
Q11679807,Alzira Rufino,,,br,br
Q11679819,Amir Lando,,,br,br
Q11679517,Norma Pinto de Oliveira,,,br,br
Q11679531,Odila Fernandes de Camargo,,,br,br
Q10385912,Tércio Sampaio Ferraz Júnior,,,br,br
Q10385913,Tércia Montenegro,,,br,br
Q10386006,Túlio Mugnaini,,,br,br
Q10386004,Túlio Dek,,,br,br
Q10386008,Túlio Piva,,,br,br
Q10386009,Túlio Vargas,,,br,br
Q10389878,Veronica Brazil,,,br,br
Q10389881,Veronica Stigger,,,br,br
Q10389930,Veríssimo de Freitas,,,br,br
Q10389934,Verônica Costa,,,br,br
Q10389932,Veríssimo de Melo,,,br,br
Q10389936,Verônica Sabino,,,br,br
Q10394595,Yeda Pessoa de Castro,,,br,br
Q10394598,Yedda Alves,,,br,br
Q10394596,Yeda Dantas,,,br,br
Q10394601,Yeddo Titze,,,br,br
Q10394642,Ylmar de Almeida Correia,,,br,br
Q10390261,Vicente Licínio Cardoso,,,br,br
Q10390264,Vicente Machado da Silva Lima,,,br,br
Q10390270,Vicente Orciuolo,,,br,br
Q10390271,Vicente Matheus,,,br,br
Q10390274,Vicente Paiva,,,br,br
Q10390273,Vicente Mickosz,,,br,br
Q10389801,Vera Zimmerman,,,br,br
Q10389847,Vergara Marques,,,br,br
Q10389850,Vergniaud Mendes,,,br,br
Q10389849,Vergniaud Borborema Wanderley,,,br,br
Q10389854,Veridiana Toledo,,,br,br
Q10389791,Vera Nunes,,,br,br
Q10389794,Vera Sílvia Magalhães,,,br,br
Q10389793,Vera Regina Ribeiro,,,br,br
Q10389798,Vera Viel,,,br,br
Q10389796,Vera Valdez,,,br,br
Q10389797,Vera Trezoitko,,,br,br
Q10390239,Vicente Ferreira Gomes,,,br,br
Q10390236,Vicente Falconi,,,br,br
Q10390237,Vicente Fernandes Guabiroba,,,br,br
Q10390240,Vicente Ferreira de Arruda Coelho,,,br,br
Q10390241,Vicente Ferreira de Castro e Silva,,,br,br
Q10390243,Vicente Ferreira dos Santos Cordeiro,,,br,br
Q10390246,Vicente Fialho,,,br,br
Q10390247,Vicente Gallo Sobrinho,,,br,br
Q10390245,Vicente Ferrer de Almeida,,,br,br
Q10390248,Vicente Franz Cecim,,,br,br
Q10390253,Vicente Gurgel do Amaral,,,br,br
Q10390230,Vicente Chiaverini,,,br,br
Q10390231,Vicente Di Grado,,,br,br
Q10390228,Vicente Chermont de Miranda,,,br,br
Q10390229,Vicente Coelho de Seabra Silva Teles,,,br,br
Q10390235,Vicente Emílio Vuolo,,,br,br
Q10390233,Vicente Cândido Figueira de Saboia,,,br,br
Q10389951,Vespúcio de Abreu,,,br,br
Q10390093,Viana Moog,,,br,br
Q10390202,Vic Pires Franco,,,br,br
Q10390200,Vic Militello,,,br,br
Q10390204,Vica,,,br,br
Q11616370,Yoshinobu Wakaazuma,,,br,br
Q11646412,Hugo Kanabushi,,,br,br
Q11658888,Gō Ryūdō,,,br,br
Q11658907,Kissei Kumamoto,,,br,br
Q11668729,Takai Landow,,,br,br
Q11679505,Delcy Ellender Marques,,,br,br
Q11679503,Marlene José Bento,,,br,br
Q10390275,Vicente Paulo da Silva,,,br,br
Q10390278,Vicente Piragibe,,,br,br
Q10390280,Vicente Rao,,,br,br
Q10390281,Vicente Pires da Mota,,,br,br
Q10390284,Vicente Rosal Ferreira Leite,,,br,br
Q10394860,Zaira Zambelli,,,br,br
Q10394861,Zaire Nunes Pereira,,,br,br
Q10394867,Zalina Rolim,,,br,br
Q10394887,Zanazanan,,,br,br
Q10394897,Zanine Caldas,,,br,br
Q11679841,André Lima,,,br,br
Q11679823,Ana Mae Barbosa,,,br,br
Q11679824,Ana Montenegro,,,br,br
Q11679846,Angelina Agostini,,,br,br
Q11679844,Anescarzinho do Salgueiro,,,br,br
Q11679935,Argemiro da Portela,,,br,br
Q10394807,Yvonne Maggie,,,br,br
Q10394804,Yves Ribeiro,,,br,br
Q10394810,Yvonne Pereira,,,br,br
Q10394815,Yêda Schmaltz,,,br,br
Q10394835,Zabé da Loca,,,br,br
Q10394838,Zacarias Albuquerque de Azevedo,,,br,br
Q10394899,Zanoni Ferrite,,,br,br
Q10394901,Zany Gonzaga,,,br,br
Q10394919,Zaquia Jorge,,,br,br
Q10394917,Zaqueu Teixeira,,,br,br
Q10394950,Zeca Assumpção,,,br,br
Q10394952,Zeca Camargo,,,br,br
Q10387149,Udo Altenburg,,,br,br
Q10387153,Udo Döhler,,,br,br
Q10387156,Uebe Rezeck,,,br,br
Q10387162,Ueze Zahran,,,br,br
Q10387161,Uedson Ney dos Santos,,,br,br
Q10387172,Ugo Giorgetti,,,br,br
Q10387173,Ugo Pinheiro Guimarães,,,br,br
Q10387202,Ulisses Costa,,,br,br
Q10387200,Ulisses Bezerra Potiguar,,,br,br
Q10387201,Ulisses Cohn,,,br,br
Q10387206,Ulisses Gérson Alves da Costa,,,br,br
Q10387207,Ulisses Machado Pereira Viana,,,br,br
Q10394578,Pollyanna Dutra,,,br,br
Q10394570,Yara Sarmento,,,br,br
Q10394571,Yara de Novaes,,,br,br
Q10394575,Yaron Lichtenstein,,,br,br
Q10394576,Yaro Burian Junior,,,br,br
Q10394586,Yaçanã Martins,,,br,br
Q10387210,Ulisses Tavares,,,br,br
Q10387208,Ulisses Mendes,,,br,br
Q10387209,Ulisses de Araujo Couto,,,br,br
Q10387234,Ultimo de Carvalho,,,br,br
Q10387263,Ulysses Fagundes Neto,,,br,br
Q10387261,Ulysses Bittencourt,,,br,br
Q10387266,Ulysses Gomes de Oliveira Neto,,,br,br
Q10387267,Ulysses Geremia,,,br,br
Q10387264,Ulysses Cruz,,,br,br
Q10387270,Ulysses Pernambucano,,,br,br
Q10387487,Umberto Magnani,,,br,br
Q10387484,Umbelino de Paula de Sousa Leão,,,br,br
Q10390254,Vicente Guimarães,,,br,br
Q10390255,Vicente Inácio Pereira,,,br,br
Q10390258,Vicente João Schneider,,,br,br
Q10390259,Vicente Leporace,,,br,br
Q10390257,Vicente José da Maia,,,br,br
Q10390260,Vicente Lomando Rao,,,br,br
Q10372999,Solange Couto,,,br,br
Q10372997,Solange Cousseau,,,br,br
Q10373000,Solange Gomes,,,br,br
Q10373001,Solange Frazão,,,br,br
Q10390303,Vicente de Paulo Araújo Matos,,,br,br
Q10390304,Vicente de Paula Vieira,,,br,br
Q10394983,Zeferino Cândido Galvão,,,br,br
Q10394981,Zeferino Brasil,,,br,br
Q10394986,Zeferino Pasquini,,,br,br
Q10394985,Zeferino José da Silva,,,br,br
Q10394990,Zeferino Vítor de Meireles,,,br,br
Q10394988,Zeferino Pimentel Moreira Freire,,,br,br
Q10390297,Vicente de Carvalho,,,br,br
Q10390287,Vicente Sesso,,,br,br
Q10390290,Vicente Themudo Lessa,,,br,br
Q10390288,Vicente Salles,,,br,br
Q10390289,Vicente Tapajós,,,br,br
Q10390293,Vicente Tomás Pires de Figueiredo Camargo,,,br,br
Q10388700,Valadares Filho,,,br,br
Q10388706,Valberto Wiggers Michels,,,br,br
Q10388715,Valdemar Caracas,,,br,br
Q10388712,Valdecy Santos de Abreu,,,br,br
Q10388713,Valdeci Oliveira,,,br,br
Q10394468,Xênia Bier,,,br,br
Q10394484,Yachmin Gazal,,,br,br
Q10394490,Yago Pikachu,,,br,br
Q10394489,Yago Santiago,,,br,br
Q10394778,Iuri Alcântara,,,br,br
Q10394551,Yana Sardenberg,,,br,br
Q10394548,Yan Michalski,,,br,br
Q10394683,Yoshizo Machida,,,br,br
Q10394753,Yudi Tamashiro,,,br,br
Q10394757,Yuji Tamaki,,,br,br
Q10394777,Yuri Adriano Santos,,,br,br
Q11685368,Alfredo Kanthack,,,br,br
Q11685539,Amado Benigno,,,br,br
Q11685612,Ambrosio Rocha,,,br,br
Q11686322,Antenor Ferreira de Carvalho Filho,,,br,br
Q11686543,Antônio Francisco da Costa,,,br,br
Q11686545,Antônio Carlos da Silva Terezo,,,br,br
Q11686729,Arlindo Lau,,,br,br
Q10373613,Spacca,,,br,br
Q10373644,Spartaco Rossi,,,br,br
Q10373684,Speedfreaks,,,br,br
Q10373698,Spencer Vampré,,,br,br
Q10374013,Stacy Perfetti,,,br,br
Q10374043,Stanley Batista,,,br,br
Q10388722,Valdemar de Moura Ramos,,,br,br
Q10388723,Valdemar de Oliveira,,,br,br
Q10388720,Valdemar Saccon,,,br,br
Q10388716,Waldemar de Alcântara,,,br,br
Q10388717,Waldemar Falcão,,,br,br
Q10387118,Biratan,,,br,br
Q10387119,Ubiratan Iorio,,,br,br
Q10387117,Ubiratan Aguiar,,,br,br
Q10387122,Ubiratã Espírito Santo,,,br,br
Q10387124,Ubiratã de Lemos,,,br,br
Q10388225,Urbano Medeiros,,,br,br
Q10388231,Urbano de Gouveia,,,br,br
Q10388228,Urbano Zilles,,,br,br
Q10388239,Urcesino Xavier de Castro Magalhães,,,br,br
Q10388240,Urda Alice Klueguer,,,br,br
Q10388255,Uriel de Rezende Alvim,,,br,br
Q10385851,Tânia Oliveira,,,br,br
Q10385852,Tânia Maya,,,br,br
Q10385856,Tânia Scher,,,br,br
Q10385907,Téio,,,br,br
Q10385910,Téo Dornellas,,,br,br
Q10385911,Téo José,,,br,br
Q11543976,Gorō Hashimoto,,,br,br
Q11531957,Marcio Matsuda,,,br,br
Q11547432,Seihan Higa,,,br,br
Q11555473,Kazuya Hatano,,,br,br
Q11559276,Gilmara Justino,,,br,br
Q11566780,Norbert Semanaka da Rocha,,,br,br
Q11600611,Félix de Athayde,,,br,br
Q10390215,Vicente Alves de Paula Pessoa,,,br,br
Q10390213,Vicente,,,br,br
Q10390216,Vicente Amatte,,,br,br
Q10390217,Vicente Amar,,,br,br
Q10390222,Vicente Bogo,,,br,br
Q10390220,Vicente Aparecido Menezes,,,br,br
Q11681866,Flavio Rebelo,,,br,br
Q11684425,Ademar Bianchini Carvalho,,,br,br
Q11684428,Adhemar dos Santos,,,br,br
Q11684882,Alberto Silveira,,,br,br
Q11684881,Alberto Leguelé,,,br,br
Q11685367,Alfredo Pires de Andrade,,,br,br
Q10387758,Luiz Felipe Rodrigues Marques,,,br,br
Q10388169,Unírio Carrera Machado,,,br,br
Q10388222,Urbano Lóes,,,br,br
Q10388223,Urbano Duarte de Oliveira,,,br,br
Q10388224,Urbano Reis,,,br,br
Q10395000,José Viana de Oliveira Paula,,,br,br
Q10394991,Zeh Rocha,,,br,br
Q10394999,Zeldevindemar Perraro,,,br,br
Q16337215,Ciro Bottini,,,br,br
Q16337216,Ciro Moura,,,br,br
Q16337213,Nivaldo Ciriaco,,,br,br
Q10394842,Zacarias Rolim de Moura,,,br,br
Q10394840,Zacarias Dias Côrtes,,,br,br
Q10394841,Zacarias Martins,,,br,br
Q10394850,Zada,,,br,br
Q10394858,Zaira Bueno,,,br,br
Q10394857,Zair Cançado,,,br,br
Q10387091,Ubaldino do Amaral,,,br,br
Q10387089,Ubaldo Miranda,,,br,br
Q10387104,Uberto Brüning Schlickmann,,,br,br
Q10387110,Ubiraci Rodrigues da Costa,,,br,br
Q10387112,Ubirajara Alcântara,,,br,br
Q10387113,Ubirajara Mota,,,br,br
Q10387116,Ubirajara Veiga da Silva,,,br,br
Q10373422,Sophia Reis,,,br,br
Q10373420,Sophia Abrahão,,,br,br
Q10373443,Soraia Rocha,,,br,br
Q10373440,Soraia Cals,,,br,br
Q10373444,Soraya Carvalho,,,br,br
Q15831071,Leandro Montebeler,,,br,br
Q15831073,Leonardo Matos de Oliveira,,,br,br
Q15831075,Lourenço Andrade de Souza,,,br,br
Q15831080,Lucas Cândido,,,br,br
Q15831084,Luciano Rocha,,,br,br
Q15831086,Luis Heitor-Piffer,,,br,br
Q16337251,Claudio Cartier,,,br,br
Q16337254,Claudio DaMatta,,,br,br
Q16337255,Cláudio Filho,,,br,br
Q16337252,Cláudio Castanheira Diaz,,,br,br
Q16337253,Cláudio Curi,,,br,br
Q16337258,Cláudio Lins,,,br,br
Q16337260,Cláudio Manoel,,,br,br
Q10374135,Stellinha Egg,,,br,br
Q10374159,Stepan Nercessian,,,br,br
Q10374162,Stephan Doitschinoff,,,br,br
Q10374207,Stevens Rehen,,,br,br
Q10374385,Stuart Angel Jones,,,br,br
Q10373445,Soraya Ravenle,,,br,br
Q10373486,Sosigenes Costa,,,br,br
Q10373498,Sotero Cosme,,,br,br
Q10373552,Sousa da Silveira,,,br,br
Q10373582,Souza Carneiro,,,br,br
Q10373584,Souza Pepeu,,,br,br
Q10373003,Solange Paiva Vieira,,,br,br
Q10373007,Solange Theodoro,,,br,br
Q10373004,Solange Pereira de Almeida,,,br,br
Q10373005,Solange Rech,,,br,br
Q10373008,Solano Ribeiro,,,br,br
Q16337218,Clara Garcia,,,br,br
Q16337222,Clara Tiezzi,,,br,br
Q16337223,Clarice Niskier,,,br,br
Q16337220,Clara Moreno,,,br,br
Q16337221,Clara Sandroni,,,br,br
Q16337224,Clarisse Grova,,,br,br
Q16337225,Claudê Lopes,,,br,br
Q10388290,Ursulina de Figueiredo,,,br,br
Q10388291,Ursulino Leão,,,br,br
Q10388522,Uzias Mocotó,,,br,br
Q10388643,Vadão Gomes,,,br,br
Q10388640,Vadinho Baião,,,br,br
Q10388639,Wadico Bucchi,,,br,br
Q10374690,Sueli Costa,,,br,br
Q10374691,Suely Gomes de Oliveira,,,br,br
Q10374688,Sueli Carneiro,,,br,br
Q10374689,Sueli Cavendish,,,br,br
Q10374693,Sueli Ramalho,,,br,br
Q10375247,Suzane Carvalho,,,br,br
Q10375290,Suzy Arruda,,,br,br
Q10375291,Suzy Camacho,,,br,br
Q10375294,Suzy Rêgo,,,br,br
Q10375292,Suzy King,,,br,br
Q10357023,Rafael Chiarella,,,br,br
Q10357024,Rafael Ciani,,,br,br
Q10357030,Rafael Correia de Sampaio,,,br,br
Q10357028,Rafael Coelho Machado,,,br,br
Q10357029,Rafael Correia Quintanilha,,,br,br
Q10357032,Rafael Coutinho,,,br,br
Q10374456,Stélio Valle,,,br,br
Q10374457,Stélio Boabaid,,,br,br
Q10374467,Stênio Gomes da Silva,,,br,br
Q10374469,Su Angelote,,,br,br
Q10374627,Suca,,,br,br
Q10374687,Sueli Aoki,,,br,br
Q16337227,Claudete Joubert,,,br,br
Q16337230,Cláudia Alencar,,,br,br
Q16337228,Claudete Troiano,,,br,br
Q16337229,Claudette Soares,,,br,br
Q16337235,Cláudia Cruz,,,br,br
Q16337233,Cláudia Costa,,,br,br
Q16337236,Cláudia Laitano,,,br,br
Q16337237,Cláudia Liz,,,br,br
Q11690794,Clóvis,,,br,br
Q11692773,Daniel Euclides Moreno,,,br,br
Q11696107,Édson Gomes Bonifácio,,,br,br
Q11696115,Eduardo Barbosa de Albuquerque,,,br,br
Q16337261,Cláudio Monteiro Considera,,,br,br
Q16337266,Claudiomir Bereta,,,br,br
Q16337271,Cleberson Horsth,,,br,br
Q16337268,Cléber Machado,,,br,br
Q16337274,Cleibson Ferreira,,,br,br
Q16337273,Clécio Luis,,,br,br
Q16337272,José Clébson de Lima,,,br,br
Q10388652,Vagareza,,,br,br
Q10388658,Vagner Fagundes,,,br,br
Q10388659,Vagner Aurélio da Silva Rosa,,,br,br
Q10388666,Vahan Agopyan,,,br,br
Q10388694,Val Marchiori,,,br,br
Q10388695,Val Martins,,,br,br
Q10373009,Solano Trindade,,,br,br
Q10373136,Solidónio Leite,,,br,br
Q10373137,Solimar Dias Duarte,,,br,br
Q10373167,Solon Correia de Aragão,,,br,br
Q10373170,Solon Torres de Morais,,,br,br
Q10373168,Solon Fishbone,,,br,br
Q10373233,Sombrinha,,,br,br
Q10375234,Suzana Abranches,,,br,br
Q10375235,Suzana Chang,,,br,br
Q10375238,Suzana Dias,,,br,br
Q10375236,Suzana Araújo dos Santos,,,br,br
Q10375237,Suzana Faini,,,br,br
Q16216660,Mario Sergio Aumarante Santana,,,br,br
Q10371566,Silvinho da Portela,,,br,br
Q10371567,Silvinho,,,br,br
Q10371564,Silviane Bellato,,,br,br
Q10371565,Silvinha Faro,,,br,br
Q10371570,Silvino Guilherme de Barros,,,br,br
Q10371568,Silvino Ferreira Jr.,,,br,br
Q10371569,Silvino Canuto de Abreu,,,br,br
Q10363450,Roberto Trevisan,,,br,br
Q10363451,Roberto Tripoli,,,br,br
Q10363449,Roberto Tibau,,,br,br
Q10363455,Roberto Vieira de Carvalho,,,br,br
Q10363452,Roberto Valadão Almokdice,,,br,br
Q10363457,Roberto Wagner Chinoca,,,br,br
Q10371555,Silvia Machete,,,br,br
Q10371553,Silvia Pinheiro,,,br,br
Q10371558,Silvia Mendes Cajado,,,br,br
Q10371559,Silvia Ocougne,,,br,br
Q10371560,Silvia Regina de Oliveira,,,br,br
Q10371561,Silvia Vinhas,,,br,br
Q10371534,Silveira de Souza,,,br,br
Q10371535,Silveirinha,,,br,br
Q10371533,Silveira Sampaio,,,br,br
Q10371547,Silvestre Péricles de Góis Monteiro,,,br,br
Q10371551,Silvia Abravanel,,,br,br
Q10371548,Silvestre de Almeida Lopes,,,br,br
Q16216759,Beto Shwafaty,,,br,br
Q16216761,Fábio Gonçalves Silva,,,br,br
Q16217437,Paulo Machado,,,br,br
Q16218658,Carolina Mendelblatt,,,br,br
Q16220909,Francimar Barroso,,,br,br
Q16221024,André de Leones,,,br,br
Q16232753,Edson Martins,,,br,br
Q16232876,Reinaldo Manoel da Silva,,,br,br
Q16233053,Catharina Choi,,,br,br
Q16233068,Rui Jorge Farto Correia,,,br,br
Q16233483,Priscilla,,,br,br
Q16233353,Lucas Souza,,,br,br
Q16233082,David da Silva Lima,,,br,br
Q16233338,Izabelle Leite,,,br,br
Q16233588,Jackson Sousa,,,br,br
Q16235698,Larissa Oliveira,,,br,br
Q16235906,Beatriz Travalon,,,br,br
Q16235956,Vinícius Freitas,,,br,br
Q16236318,Wallyson Mallmann,,,br,br
Q16236487,Lucas Rojo,,,br,br
Q16236654,Willyan da Silva Barbosa,,,br,br
Q10371780,Simão de Vasconcelos,,,br,br
Q10371884,Sineval Roque,,,br,br
Q10371927,Sinhá Moreira,,,br,br
Q10371931,Sinhá Olímpia,,,br,br
Q10371934,Sinhô Pereira,,,br,br
Q10371933,Sinhá d'Amora,,,br,br
Q10371961,Sinval Boaventura,,,br,br
Q10396373,Ênio Ângelo Vecchi,,,br,br
Q10371610,Silvério Gomes Pimenta,,,br,br
Q10371611,Silvério Neto,,,br,br
Q10371609,Silvério José Néri,,,br,br
Q10371612,Silvério Pessoa,,,br,br
Q10371634,Simbas,,,br,br
Q10371657,Simon Khoury,,,br,br
Q16233589,Mauro Sousa,,,br,br
Q16233783,Alan Fanhoni,,,br,br
Q16233815,Draúsio,,,br,br
Q16234108,Tiago Portuga,,,br,br
Q16234278,Gustavo Vagenin,,,br,br
Q16234473,Crislan Henrique da Silva de Sousa,,,br,br
Q10371598,Silvio Tendler,,,br,br
Q10371596,Silvio Toigo,,,br,br
Q10371606,Silvério Cartafina Filho,,,br,br
Q10371607,Silvério Fernandes de Araújo Jorge,,,br,br
Q10371608,Silvério Cândido de Faria,,,br,br
Q16336345,Alexandre Leite,,,br,br
Q16336339,Alexandre Garcia,,,br,br
Q16336343,Alexandre Leão,,,br,br
Q16336341,Alexandre Henrique Santos Pinheiro,,,br,br
Q16336347,Alexandre Lora,,,br,br
Q16336350,Alexandre Pandóssio,,,br,br
Q16336353,Alexandre Postal,,,br,br
Q16336356,Alexandre Saldanha,,,br,br
Q10371583,Silvio Felix da Silva,,,br,br
Q10371587,Silvio Magalhães Barros,,,br,br
Q10371585,Silvio Gallo,,,br,br
Q10371588,Silvio Luiz,,,br,br
Q10371589,Silvio Menicucci,,,br,br
Q10371594,Silvio Rodrigues,,,br,br
Q11687814,Beto Fuscão,,,br,br
Q11688938,Bruno Zanuto,,,br,br
Q11689377,Carlos Alberto Solito,,,br,br
Q11690772,Clenílton Ataíde Cavalcante,,,br,br
Q11690790,Cláudio César de Aguiar Mauriz,,,br,br
Q11690793,Claudio Fontana,,,br,br
Q10372991,Solange Amaral,,,br,br
Q10372994,Solange Badim,,,br,br
Q10372993,Solange Bastos,,,br,br
Q10372996,Solange Castro Neves,,,br,br
Q13212222,Honório Tonial,,,br,br
Q13217393,Antonio Girão Barroso,,,br,br
Q10371762,Simão Tamm,,,br,br
Q10371763,Simão Teles Bacelar,,,br,br
Q10371761,Simão Sessim,,,br,br
Q10371766,Simão da Cunha Gago,,,br,br
Q10371767,Simão da Cunha Pereira,,,br,br
Q10371764,Simão Vianna da Cunha Pereira,,,br,br
Q16230077,Zeca,,,br,br
Q16225840,Jan Willem Aten,,,br,br
Q16229980,Caio Henrique Siqueira Sanchez,,,br,br
Q16231302,Guilherme de Paula Lucrecio,,,br,br
Q16231659,Bernardo Faria,,,br,br
Q10371963,Sinval Ferreira da Silva,,,br,br
Q10371966,Sinval Saldanha,,,br,br
Q10371967,Sinval Odorico de Moura,,,br,br
Q10371964,Sinval Guazzelli,,,br,br
Q10371965,Sinval Martins,,,br,br
Q10371968,Sinval de Oliveira Bambirra,,,br,br
Q14628966,Éderson Alves Ribeiro Silva,,,br,br
Q14628912,Mateus Lucena dos Santos,,,br,br
Q14638984,Noemia Hinata,,,br,br
Q14655031,Paulo Prata,,,br,br
Q14668726,Daniel Rodrigo de Oliveira,,,br,br
