# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1029
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q16161582,Carolina Araujo,,,mz,mz
Q14965290,Anabela Cossa,,,mz,mz
Q15965675,Faisal Bangal,,,mz,mz
Q16012402,Octávio de Sá,,,mz,mz
Q16015733,Tanya Anacleto,,,mz,mz
Q16017721,Nyimpine Chissano,,,mz,mz
Q16143974,Ace Nells,,,mz,mz
Q16145814,Leonel Matonse,,,mz,mz
Q10263813,Dama Bete,,,mz,mz
Q10271926,Elisa Cossa,,,mz,mz
Q10272837,Eneas da Conceição Comiche,,,mz,mz
Q9594372,Alberto Massavanhane,,,mz,mz
Q9594696,Albino Magaia,,,mz,mz
Q9611963,Ana Bela Baltazar,,,mz,mz
Q9629194,Armando Artur,,,mz,mz
Q9674168,Calane da Silva,,,mz,mz
Q63711389,Virgílio de Lemos,,,mz,mz
Q62274562,Celso Ismael Correia,,,mz,mz
Q62428082,Taússy Daniel,,,mz,mz
Q62429926,Odete Muximpua,,,mz,mz
Q63431954,Isaura Nyusi,,,mz,mz
Q63507934,Francisco Madeira,,,mz,mz
Q64764977,Salomé Mugabe,,,mz,mz
Q65160367,Hélder Muteia,,,mz,mz
Q13914486,Deolinda Ngulela,,,mz,mz
Q14373081,Francisco Nunes Teixeira,,,mz,mz
Q14468472,Leia Dongue,,,mz,mz
Q3959898,Shéu,,,mz,mz
Q4297415,Samir Adam,,,mz,mz
Q4412825,Tina Paulino,,,mz,mz
Q4711973,Alberto Chipande,,,mz,mz
Q4711977,Alberto Chissano,,,mz,mz
Q6749786,Maninho,,,mz,mz
Q6696217,Lucas Macie,,,mz,mz
Q6722500,Macamito,,,mz,mz
Q6722501,Verónica Macamo,,,mz,mz
Q56313227,Fernando Vaz,,,mz,mz
Q55754259,Mauro Pinto,,,mz,mz
Q55767739,Gita Honwana-Welch,,,mz,mz
Q55909476,Ilda Chambe,,,mz,mz
Q55909605,Filomena Micato,,,mz,mz
Q55909772,Rute Muianga,,,mz,mz
Q55909957,Regina Mahoche,,,mz,mz
Q55910261,Odélia Mafanela,,,mz,mz
Q62060804,Daniel David,,,mz,mz
Q60676691,Archer Fausto,,,mz,mz
Q60870405,Alfons Amade,,,mz,mz
Q60976859,Tito Fernandes,,,mz,mz
Q61000406,Alberto Ricardo Mondlane,,,mz,mz
Q61641260,Sol de Carvalho,,,mz,mz
Q61645369,Diogo Calila,,,mz,mz
Q1441931,Francisco Chimoio,,,mz,mz
Q1525559,Teodomiro Leite de Vasconcelos,,,mz,mz
Q1618970,Hilário da Cruz Massinga,,,mz,mz
Q20993758,Carlos Silva,,,mz,mz
Q20993752,Frederico Saraiva,,,mz,mz
Q21033215,Oscar Monteiro,,,mz,mz
Q21621923,Alberto Mamba,,,mz,mz
Q21847081,Naíta Ussene,,,mz,mz
Q22669178,Frances Victória Velho Rodrigues,,,mz,mz
Q23892807,Alan Simão Namaito,,,mz,mz
Q23904963,Maria Helena Taipo,,,mz,mz
Q19801037,Cristóvão Canhavato,,,mz,mz
Q19816448,Carmelita Namashulua,,,mz,mz
Q19834060,Adelaide Amurane,,,mz,mz
Q19834890,Atanásio Mtumuke,,,mz,mz
Q23904976,Lucrécia Paco,,,mz,mz
Q23905383,Gil Pinto,,,mz,mz
Q24451748,Reinildo Mandava,,,mz,mz
Q25136905,Laylizzy,,,mz,mz
Q25428506,Félix Paulo,,,mz,mz
Q25428943,Carvalho Muária,,,mz,mz
Q96505937,Alcinda Honwana,,,mz,mz
Q97030774,Júlio José Parruque,,,mz,mz
Q97030877,Celmira Da Silva,,,mz,mz
Q97031320,Eliseu Joaquim Machava,,,mz,mz
Q97031339,Lázaro Mathe,,,mz,mz
Q97031995,António Simbine,,,mz,mz
Q97031978,Jorge Muanahumo,,,mz,mz
Q97032204,João Baptista Cosme,,,mz,mz
Q97032402,Armando Panguene,,,mz,mz
Q97033016,Raimundo Pachinuapa,,,mz,mz
Q97031273,Abdul Razak,,,mz,mz
Q77816317,Carlos dos Santos,,,mz,mz
Q70607679,Tualibudine Mussa,,,mz,mz
Q71522566,Erico Cuna,,,mz,mz
Q72556770,Paulus Pierre Gerdes,,,mz,mz
Q72564246,Fátima Albuquerque,,,mz,mz
Q73263595,Maria Gustava,,,mz,mz
Q73911269,Alvaro A. Vetina,,,mz,mz
Q73922830,Manuel Kambala,,,mz,mz
Q73922870,Pascoal Amorim,,,mz,mz
Q76490760,Jocelyne Machevo,,,mz,mz
Q76861982,Tania Safura Adam Mogne,,,mz,mz
Q6864700,Mingas,,,mz,mz
Q6764547,Mario Azevedo,,,mz,mz
Q6771913,Marlon August,,,mz,mz
Q6794007,Maurício Pequenino,,,mz,mz
Q6844573,Miguel Gaudêncio,,,mz,mz
Q1671868,Inácio Saure,,,mz,mz
Q1678743,Jaime Pedro Gonçalves,,,mz,mz
Q19259752,Atanasio Amisse Canira,,,mz,mz
Q19588679,Gilles Cistac,,,mz,mz
Q19594143,Mário Artur,,,mz,mz
Q19613993,Ivone Soares,,,mz,mz
Q19800984,Gonçalo Mabunda,,,mz,mz
Q5701664,Helder Francisco Malauene,,,mz,mz
Q5964166,Hélder Muianga,,,mz,mz
Q5993938,David Simango,,,mz,mz
Q6077711,Isabel Nkavadeka,,,mz,mz
Q6153514,Janet Mondlane,,,mz,mz
Q6181028,Jeremias Nguenha,,,mz,mz
Q6187516,Jessica Teixeira Vieira,,,mz,mz
Q6911274,Moreira Chonguica,,,mz,mz
Q6936060,Munhawa Sousa Salvador,,,mz,mz
Q7076812,Octavio Magolico,,,mz,mz
Q7155153,Paulito,,,mz,mz
Q7155325,Paulo Zucula,,,mz,mz
Q7160001,Pedro Xavier,,,mz,mz
Q2133237,Raúl Domingos,,,mz,mz
Q2142187,Teodósio de Gouveia,,,mz,mz
Q2148638,Ricardo Chibanga,,,mz,mz
Q2175150,Rui Nogar,,,mz,mz
Q2372239,Venâncio Mbande,,,mz,mz
