# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1007
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q135910739,Fernando Correia Landim,,,gw,palop_other
Q135910736,Dauda Sow,,,gw,palop_other
Q135910737,Denis Cabelol Na Fantchamna,,,gw,palop_other
Q135910742,Isabel Mendes Correia Buscardini,,,gw,palop_other
Q135910743,Issufo Sanha,,,gw,palop_other
Q135910740,Furtado Delfim da Silva,,,gw,palop_other
Q135910746,Joaquim Namone,,,gw,palop_other
Q135910747,Luis Anibal Vaz Fernandes,,,gw,palop_other
Q135910744,Joao Amadu Fadia,,,gw,palop_other
Q135910745,Joaquim Mumine Embaló,,,gw,palop_other
Q135910750,Mamai Barbosa,,,gw,palop_other
Q135910751,Manuel Cabral,,,gw,palop_other
Q135910749,Mamadu Badji,,,gw,palop_other
Q135910752,Maria Celina Vieira Tavares,,,gw,palop_other
Q135910755,Oscar Balde,,,gw,palop_other
Q135910753,Octávio Inocêncio Alves,,,gw,palop_other
Q135910758,Pinho Brandao,,,gw,palop_other
Q135910759,Purna Bia,,,gw,palop_other
Q135910756,Otto Schacht,,,gw,palop_other
Q135910757,Pedro Morato Milaco,,,gw,palop_other
Q135910766,Francisco Jose Fernando Junior,,,gw,palop_other
Q135910771,Maria de Lurdes Vaz,,,gw,palop_other
Q135910768,Jose Antonio da Cruz Almeida,,,gw,palop_other
Q135910769,Jose de Pina,,,gw,palop_other
Q135910774,Sola N’Quilin na Bitchita,,,gw,palop_other
Q135910772,Maria Evarista de Sousa,,,gw,palop_other
Q135910775,Tibna Sambe Na Wana,,,gw,palop_other
Q135910773,Maria Inácia Có Sanhá,,,gw,palop_other
Q135910776,Tomas Gomes Barbosa,,,gw,palop_other
Q135976471,Mariana Marques Ribeiro,,,gw,palop_other
Q135984232,Dai Baldé,,,gw,palop_other
Q135987389,Elydjah Mendy,,,gw,palop_other
Q136381375,Beila Unjanqui,,,gw,palop_other
Q136452793,Yovanka Perdigão,,,gw,palop_other
Q136458171,Marculino Ninte,,,gw,palop_other
Q136768520,Maria Justado Souto Amado,,,gw,palop_other
Q136768650,Djucu Dabó,,,gw,palop_other
Q136768949,Rita Ié,,,gw,palop_other
Q136769023,Amadú Dafé,,,gw,palop_other
Q136769112,Sumaila Jaló,,,gw,palop_other
Q136769214,Abdelaziz Vera Cruz,,,gw,palop_other
Q136908199,Ector Diógenes Cassamá,,,gw,palop_other
Q136908340,Ivan Barbosa,,,gw,palop_other
Q137040520,Denis N'Canha,,,gw,palop_other
Q106164,João Bernardo Vieira,,,gw,palop_other
Q116570,Rémi Gomis,,,gw,palop_other
Q551585,Aristides Gomes,,,gw,palop_other
Q570433,Ansumane Mané,,,gw,palop_other
Q627337,Rui Duarte de Barros,,,gw,palop_other
Q30122377,Bambo,,,gw,palop_other
Q29221159,Benvindo Moreno,,,gw,palop_other
Q29452643,Jorge Correia Reixa,,,gw,palop_other
Q29511105,Forbs,,,gw,palop_other
Q29913347,Cadi Mané,,,gw,palop_other
Q30034632,Braima Candé,,,gw,palop_other
Q30230533,Mbunde Cumba Mbali,,,gw,palop_other
Q30320323,Houboulang Mendes,,,gw,palop_other
Q30345193,Mario Mamadou Touré,,,gw,palop_other
Q63579292,José Araújo,,,gw,palop_other
Q60171946,Crispina Peres,,,gw,palop_other
Q61666588,Carmelita Pires,,,gw,palop_other
Q61791438,Miguel de Barros,,,gw,palop_other
Q64358836,Carlos António Moreno,,,gw,palop_other
Q64747505,Toti Gomes,,,gw,palop_other
Q66743376,Ansu Fati,,,gw,palop_other
Q139820259,Fernando Cabral,,,gw,palop_other
Q139820531,Fernando Cabral,,,gw,palop_other
Q137855254,Carlos Cardoso,,,gw,palop_other
Q137049690,Horta Inta-A Na Man,,,gw,palop_other
Q137274600,Domingas Samy,,,gw,palop_other
Q137395990,Katiúscia Yasmira Pires Dias,,,gw,palop_other
Q137884258,Winston Tang,,,gw,palop_other
Q138390950,Issuf Sanhá,,,gw,palop_other
Q138391170,Augusto Ussumane So,,,gw,palop_other
Q138391273,Victor Freire Monteiro,,,gw,palop_other
Q139248868,Liovalia Lopes,,,gw,palop_other
Q135910650,Francisco Dias,,,gw,palop_other
Q135910635,Carlos Costa,,,gw,palop_other
Q135910691,Paulo Correia,,,gw,palop_other
Q135910692,Paulo Silva,,,gw,palop_other
Q135910693,Pedro da Costa,,,gw,palop_other
Q135910671,Magda Nely Robalo Silva,,,gw,palop_other
Q135910698,Rui Barreto,,,gw,palop_other
Q135910677,Manuel Dos Santos,,,gw,palop_other
Q135910640,Eduardo Fernandes,,,gw,palop_other
Q135910626,Armando Ramos,,,gw,palop_other
Q135910612,Agostinho Cá,,,gw,palop_other
Q135910638,Carlos Sousa,,,gw,palop_other
Q135910659,Joao Cardoso,,,gw,palop_other
Q135910618,Alfredo Gomes,,,gw,palop_other
Q135910607,Abubacar Demba Dahaba,,,gw,palop_other
Q135910610,Adelino Tchuda,,,gw,palop_other
Q135910611,Admiro Nelson Belo,,,gw,palop_other
Q135910608,Adelina na Tamba,,,gw,palop_other
Q135910609,Adelino Nunes Correia,,,gw,palop_other
Q135910614,Alberto Lima Gomes,,,gw,palop_other
Q135910615,Alexandre Furtado,,,gw,palop_other
Q135910613,Aida Injai Fernandes,,,gw,palop_other
Q135910619,Amaro Correira,,,gw,palop_other
Q135910616,Alexandre Nunes Correia,,,gw,palop_other
Q135910617,Alfredo António Silva,,,gw,palop_other
Q135910622,António Suca Intchama,,,gw,palop_other
Q135910620,Antonia da Cunha Cumba Dias,,,gw,palop_other
Q135910623,Arafan Mane,,,gw,palop_other
Q135910621,António Serifo Balde,,,gw,palop_other
Q135910627,Avito Jose da Silva,,,gw,palop_other
Q135910624,Arceni Abdulai Djibrilo Balde,,,gw,palop_other
Q135910625,Armando Napock,,,gw,palop_other
Q135910630,Braima Djassi,,,gw,palop_other
Q135910628,Baptista Té,,,gw,palop_other
Q135910629,Brahima Bangura,,,gw,palop_other
Q135910634,Carlos Alberto Kenedy de Barros,,,gw,palop_other
Q135910632,Braima Embalo,,,gw,palop_other
Q135910633,Brando Gomes Co,,,gw,palop_other
Q135910639,Celestino de Carvalho,,,gw,palop_other
Q135910636,Carlos Joaquim Vamain,,,gw,palop_other
Q135910637,Carlos Mussa Baldé,,,gw,palop_other
Q135910642,Ernesto Carvalho,,,gw,palop_other
Q135910643,Ester Fernandes,,,gw,palop_other
Q135910641,Epifânio Carvalho de Melo,,,gw,palop_other
Q135910646,Filinto Vaz Martins,,,gw,palop_other
Q135910647,Filomena Lopes,,,gw,palop_other
Q135910644,Eugénia Saldanha Araújo,,,gw,palop_other
Q135910645,Fatima Barbosa,,,gw,palop_other
Q135910651,Francisco Fadoul,,,gw,palop_other
Q135910648,Filomeno Lobo de Pina,,,gw,palop_other
Q135910649,Flavio Proença,,,gw,palop_other
Q135910654,Helena Nosolini Embaló,,,gw,palop_other
Q135910652,Galde Balde,,,gw,palop_other
Q135910655,Herry Mané,,,gw,palop_other
Q135910653,Gino Mendes,,,gw,palop_other
Q135910658,João Aníbal Pereira,,,gw,palop_other
Q135910656,Ibrahim Sow,,,gw,palop_other
Q135910657,Ibrahima Sory Djalo,,,gw,palop_other
Q135910662,Joao de Carvalho,,,gw,palop_other
Q135910663,Joao Jose Silva Monteiro,,,gw,palop_other
Q135910660,Joao Cruz Pinto,,,gw,palop_other
Q135910661,Joao da Costa,,,gw,palop_other
Q135910666,Joseph Turpin,,,gw,palop_other
Q135910667,Julio Balde,,,gw,palop_other
Q135910664,José Gaspar Gomes Fernandes,,,gw,palop_other
Q135910670,Luis Oliveira Sanca,,,gw,palop_other
Q135910668,Justino Fadia,,,gw,palop_other
Q135910669,Lassana Seidi,,,gw,palop_other
Q135910674,Malam Djalo Pires Sanha,,,gw,palop_other
Q135910675,Malam Jaura,,,gw,palop_other
Q135910672,Malal Sane,,,gw,palop_other
Q135910673,Malam Banjai,,,gw,palop_other
Q135910678,Manuel Mane,,,gw,palop_other
Q135910679,Manuel Nandigna,,,gw,palop_other
Q135910682,Mariama Biague,,,gw,palop_other
Q135910680,Manuel Rabout Barcelos,,,gw,palop_other
Q135910683,Mario Mendes,,,gw,palop_other
Q135910681,Marcelino Vaz,,,gw,palop_other
Q135910686,Mutaro Djalo,,,gw,palop_other
Q135910687,Nharebat Nancaia Intchasso,,,gw,palop_other
Q135910684,Musa Djassi,,,gw,palop_other
Q135910685,Mussa Samati,,,gw,palop_other
Q135910690,Paulo Carlos Medina,,,gw,palop_other
Q135910688,Pascoal Domingos Batica,,,gw,palop_other
Q135910694,Pedro Godinho Gomes,,,gw,palop_other
Q135910699,Rui Nene Djata,,,gw,palop_other
Q135910696,Respício Nunes,,,gw,palop_other
Q135910697,Rui Araújo Gomes,,,gw,palop_other
Q135910702,Usna Quade,,,gw,palop_other
Q135910700,Samuel Diniz,,,gw,palop_other
Q135910703,Vasco Salvador Correia,,,gw,palop_other
Q135910701,Silvestre Alves,,,gw,palop_other
Q135910706,Vitor Freire Monteiro,,,gw,palop_other
Q135910707,Zeca Martins,,,gw,palop_other
Q135910704,Vicente Blute,,,gw,palop_other
Q135910705,Vicente Pungura,,,gw,palop_other
Q135910726,Antonio Bamba,,,gw,palop_other
Q135910725,Antonia Mendes Teixeira,,,gw,palop_other
Q135910665,Jose Pereira,,,gw,palop_other
Q653639,Basile de Carvalho,,,gw,palop_other
Q714815,Artur Sanhá,,,gw,palop_other
Q715042,Veríssimo Correia Seabra,,,gw,palop_other
Q728356,Batista Tagme Na Waie,,,gw,palop_other
Q106088233,Mauro Rodrigues,,,gw,palop_other
Q106122193,Justino Delgado,,,gw,palop_other
Q106455898,Umaru Djalo,,,gw,palop_other
Q106538032,Tcham Na Man,,,gw,palop_other
Q106548292,Viriato Soares Cassamá,,,gw,palop_other
Q106781826,Caiser Sergio Gomes,,,gw,palop_other
Q107586319,Sidney Correia,,,gw,palop_other
Q107767347,Papu Mendes,,,gw,palop_other
Q107987258,Roger Fernandes,,,gw,palop_other
Q108172502,Tiago Aleluia Lopes,,,gw,palop_other
Q108254720,Célestino Iala,,,gw,palop_other
Q108426407,Bernardino Cardoso,,,gw,palop_other
Q108426405,Fidélis Cabral d'Almada,,,gw,palop_other
Q108426406,Júlio Semedo,,,gw,palop_other
Q108426411,João José Monteiro,,,gw,palop_other
Q108426409,José Pereira Baptista,,,gw,palop_other
Q108426410,Malam Mané,,,gw,palop_other
Q108426412,Rui Dia de Sousa,,,gw,palop_other
Q109290736,Sanussi Camará,,,gw,palop_other
Q109590297,Iano Simão,,,gw,palop_other
Q109809455,Augusta Henriques,,,gw,palop_other
Q109955217,Karyna Gomes,,,gw,palop_other
Q110064491,Isnaba Graça,,,gw,palop_other
Q111204044,Sana Gomes,,,gw,palop_other
Q336238,Kumba Ialá,,,gw,palop_other
Q526497,Yannick Djaló,,,gw,palop_other
Q20988718,Sana Na N'Hada,,,gw,palop_other
Q21180930,Malado Reld Anido,,,gw,palop_other
Q21181013,Ibraime Cassamá,,,gw,palop_other
Q22005624,João Jaquité,,,gw,palop_other
Q22697132,Fatumata Djau Baldé,,,gw,palop_other
Q23008125,Sori Mané,,,gw,palop_other
Q69916868,Joacine Katar Moreira,,,gw,palop_other
Q34999495,Brampoque Serra Silva Sá,,,gw,palop_other
Q35006558,Amadu Turé,,,gw,palop_other
Q35083837,Alfa Semedo,,,gw,palop_other
Q35836633,Panutche Camará,,,gw,palop_other
Q37784256,Kenedy Có,,,gw,palop_other
Q38460244,Opa Sanganté,,,gw,palop_other
Q24691025,Ronaldo Vieira,,,gw,palop_other
Q23905355,Charbel Pinto,,,gw,palop_other
Q24049168,Obed Da Costa Walid,,,gw,palop_other
Q111263434,Rachid Baldé,,,gw,palop_other
Q111371236,Manuel Baldé,,,gw,palop_other
Q111371473,Tito Júnior,,,gw,palop_other
Q111372004,João Ricciulli,,,gw,palop_other
Q111495746,Gisela Casimiro,,,gw,palop_other
Q111536466,Saná Gomes,,,gw,palop_other
Q111729757,Helena Neves Abrahamson,,,gw,palop_other
Q112155816,Bacar Ndum,,,gw,palop_other
Q112208291,Umaro Baldé,,,gw,palop_other
Q112584659,Staniel Ferreira,,,gw,palop_other
Q112988071,Lassana Mendes,,,gw,palop_other
Q113340030,Mariama Barbosa,,,gw,palop_other
Q113532264,Filipe Sissé,,,gw,palop_other
