# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q45
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q251012,Álvaro Gil-Robles,,,pt,pt
Q386207,Agostinho,,,pt,pt
Q388965,Carlos Mota Pinto,,,pt,pt
Q390784,David Caiado,,,pt,pt
Q392843,Alexandrina Barbosa,,,pt,pt
Q234024,Dulce Pontes,,,pt,pt
Q234895,Infanta Marie Anne of Portugal,,,pt,pt
Q505321,Paulo Guerra,,,pt,pt
Q503365,Ricardo Rocha,,,pt,pt
Q505608,Virgilio Teixeira,,,pt,pt
Q503855,Ricardo Manuel Fernandes,,,pt,pt
Q505397,Pedro Petiz,,,pt,pt
Q312777,Francis Obikwelu,,,pt,pt
Q312831,Eduardo Souto de Moura,,,pt,pt
Q485697,Pepe,,,pt,pt
Q485410,Anamar,,,pt,pt
Q482947,Nani,,,pt,pt
Q482868,Ana Jorge,,,pt,pt
Q482894,Ana Laíns,,,pt,pt
Q502977,Artur Jorge,,,pt,pt
Q499919,Joaquim Benite,,,pt,pt
Q55427,João César Monteiro,,,pt,pt
Q235318,Paula Rego,,,pt,pt
Q235115,Maria de Medeiros,,,pt,pt
Q251042,Álvaro Magalhães,,,pt,pt
Q251178,Álvaro Parente,,,pt,pt
Q251365,Álvaro Siza Vieira,,,pt,pt
Q235491,Daniela Ruah,,,pt,pt
Q235650,Maria João Pires,,,pt,pt
Q3869208,Mário Rui,,,pt,pt
Q3879469,Briguel,,,pt,pt
Q3879466,Nuno Perez Sandeu,,,pt,pt
Q3879468,Nuno Janeiro,,,pt,pt
Q491630,Ricardo Esteves,,,pt,pt
Q485970,Ricardo Nascimento,,,pt,pt
Q492446,Luís Galego,,,pt,pt
Q400853,José Joaquim Ribeiro,,,pt,pt
Q395537,Agostinho da Silva,,,pt,pt
Q399018,Agustina Bessa-Luís,,,pt,pt
Q426445,Fernão Lopes,,,pt,pt
Q426979,Luís Miguel Cintra,,,pt,pt
