# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q574
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q25846483,Joaquim da Fonseca,,,tl,palop_other
Q25868180,Marciano da Silva,,,tl,palop_other
Q25894431,Marina Ribeiro Alkatiri,,,tl,palop_other
Q25894434,Nelson Santos,,,tl,palop_other
Q16739233,Joana do Rosario,,,tl,palop_other
Q16739404,João Maia da Conceicão,,,tl,palop_other
Q16830280,Adalgisa Ximenes,,,tl,palop_other
Q16832800,Leandro Isaac,,,tl,palop_other
Q16887907,Alcino de Araújo Baris,,,tl,palop_other
Q17322682,Justino Guterres,,,tl,palop_other
Q17992527,Afonso Carson,,,tl,palop_other
Q18021082,Isabel da Costa Ferreira,,,tl,palop_other
Q25943383,Manuel Serrano,,,tl,palop_other
Q26827852,António Mendonça,,,tl,palop_other
Q25894435,Caetano Guterres,,,tl,palop_other
Q25894795,Juvencio Martins,,,tl,palop_other
Q25939402,Jorge Trindade Neves de Camoes,,,tl,palop_other
Q26196599,Ilídio Ximenes da Costa,,,tl,palop_other
Q26209392,Francelina Cabral,,,tl,palop_other
Q26212226,Nelia Martins,,,tl,palop_other
Q26254261,Rufino Gama,,,tl,palop_other
Q24279282,Alberto Carlos,,,tl,palop_other
Q23925296,Víctor da Conceição Soares,,,tl,palop_other
Q23925425,Lúcio Marçal Gomes,,,tl,palop_other
Q23925560,Clementino dos Reis Amaral,,,tl,palop_other
Q23925654,Abel da Costa Belo,,,tl,palop_other
Q23963359,Francisco Tilman Cepeda,,,tl,palop_other
Q23978215,Domingos Francisco de Sousa,,,tl,palop_other
Q23978309,Gregório de Sousa,,,tl,palop_other
Q24007780,Francisco da Costa Guterres,,,tl,palop_other
Q24052412,Sera Key,,,tl,palop_other
Q24069651,Domingos da Costa Ribeiro,,,tl,palop_other
Q24075569,Leopoldo Joaquim,,,tl,palop_other
Q24451825,Frangcyatma Alves,,,tl,palop_other
Q24623115,Felicidade de Sousa Guterres,,,tl,palop_other
Q623290,Aquiles Freitas Soares,,,tl,palop_other
Q638333,Arcângelo Leite,,,tl,palop_other
Q705259,Arsénio Bano,,,tl,palop_other
Q710759,José Abílio Osório Soares,,,tl,palop_other
Q711789,Gil da Cruz Trindade,,,tl,palop_other
Q727119,Estanislau da Silva,,,tl,palop_other
Q731840,Francisco Xavier do Amaral,,,tl,palop_other
Q292831,Lúcia Lobato,,,tl,palop_other
Q311440,António Guterres,,,tl,palop_other
Q348268,Adaljíza Magno,,,tl,palop_other
Q362813,Vicente Guterres,,,tl,palop_other
Q376080,Adriano do Nascimento,,,tl,palop_other
Q383463,Afonso Redentor Araújo,,,tl,palop_other
Q398188,Aguida Amaral,,,tl,palop_other
Q483054,Ana Pessoa Pinto,,,tl,palop_other
Q15810089,Francisco da Costa,,,tl,palop_other
Q15804177,César Valente de Jesus,,,tl,palop_other
Q15804824,David Ximenes,,,tl,palop_other
Q15806273,Domingas Álves da Silva,,,tl,palop_other
Q15806276,Domingos Carvalho de Araújo,,,tl,palop_other
Q15807367,Eduardo de Jesus Barreto,,,tl,palop_other
Q15809823,Florentina da Conceição Pereira Martins Smith,,,tl,palop_other
Q15810085,Francisco Miranda Branco,,,tl,palop_other
Q15812802,Gregorio da Cunha Saldanha,,,tl,palop_other
Q15819936,Ilda Maria da Conceição,,,tl,palop_other
Q15820434,Isabel Guterres,,,tl,palop_other
Q15820550,Izilda Pereira Soares,,,tl,palop_other
Q10333326,Murilo de Almeida,,,tl,palop_other
Q10513565,Vicente Ramos Freitas,,,tl,palop_other
Q10546044,Nilo Soares,,,tl,palop_other
Q7406390,Salvador Carlos,,,tl,palop_other
Q8068490,Zeferino Martins,,,tl,palop_other
Q8071474,Zico Luzinho Ingles Casimiro,,,tl,palop_other
Q19942293,Amico,,,tl,palop_other
Q19903971,José Carlos da Fonseca,,,tl,palop_other
Q19894969,Magdalena Bidau Soares,,,tl,palop_other
Q19903915,Agostinho da Silva Araujo,,,tl,palop_other
Q19921547,Filomena Barros Dos Reis,,,tl,palop_other
Q19944442,José da Costa Soares,,,tl,palop_other
Q19946250,Dulce de Jesus Soares,,,tl,palop_other
Q19946322,Roberto Soares,,,tl,palop_other
Q19958832,Domingos Sarmento Alves,,,tl,palop_other
Q19959123,Miguel Marques Gonçalves Manetelu,,,tl,palop_other
Q182777,Basilio do Nascimento,,,tl,palop_other
Q57519,Taur Matan Ruak,,,tl,palop_other
Q58185,Zacarias da Costa,,,tl,palop_other
Q15784635,Aurora Ximenes,,,tl,palop_other
Q15787636,Bendita Moniz Magno,,,tl,palop_other
Q15791168,Carmelita Caetano Moniz,,,tl,palop_other
Q15791747,Albina Marçal Freitas,,,tl,palop_other
Q15791919,Ana da Conceição Ribeiro,,,tl,palop_other
Q15791996,Anselmo da Conceição,,,tl,palop_other
Q15792023,António Ximenes,,,tl,palop_other
Q15792030,Anástacia da Costa,,,tl,palop_other
Q15792100,Arão Noé de Jesus da Costa Amaral,,,tl,palop_other
Q15792965,Brigida Antónia Correia,,,tl,palop_other
Q15803819,Constâncio Pinto,,,tl,palop_other
Q15804026,Cristovão Barros,,,tl,palop_other
Q16657108,José Abel,,,tl,palop_other
Q16509249,Duarte Nunes,,,tl,palop_other
Q16269150,Paulo de Fatima Martins,,,tl,palop_other
Q16269148,Paulo Assis Belo,,,tl,palop_other
Q16292969,Romeu Moises,,,tl,palop_other
Q16293114,Rui Meneses,,,tl,palop_other
Q16295255,Vidal de Jesus,,,tl,palop_other
Q16295278,Vital dos Santos,,,tl,palop_other
Q16295623,Álvaro do Nascimento,,,tl,palop_other
Q16318881,Domingos Mesquita,,,tl,palop_other
Q16320784,Samuel Mendonça,,,tl,palop_other
Q16731963,Guilhermina Marçal,,,tl,palop_other
Q328752,Manuel Carrascalão,,,tl,palop_other
Q329964,Alberto Ricardo da Silva,,,tl,palop_other
Q336882,Abílio Araújo,,,tl,palop_other
Q336920,Abílo de Deus de Jesus Lima,,,tl,palop_other
Q345820,Avelino Coelho da Silva,,,tl,palop_other
Q28128893,Maria Vitória,,,tl,palop_other
Q27671447,Bernardina Mousaco,,,tl,palop_other
Q27672971,Elisabeth Pinto,,,tl,palop_other
Q27916730,Maria Gorete Joaquim,,,tl,palop_other
Q28093636,António Manuel Ximenes,,,tl,palop_other
Q28159562,Ana Isabel Soares,,,tl,palop_other
Q28465884,Fidelis Leite Magalhães,,,tl,palop_other
Q2066601,Pedro Lay,,,tl,palop_other
Q2151930,Wellington Rocha,,,tl,palop_other
Q2166301,Roque Rodrigues,,,tl,palop_other
Q2175147,Rui Manuel Hanjam,,,tl,palop_other
Q2441380,Tomé Diogo,,,tl,palop_other
Q2527823,Virgílio Simith,,,tl,palop_other
Q2536240,Vítor da Costa,,,tl,palop_other
Q2849575,Anggisu Barbosa,,,tl,palop_other
Q32321011,Marcos da Cruz,,,tl,palop_other
Q32071264,Isabel Ximenes,,,tl,palop_other
Q32320874,Valentino Varela,,,tl,palop_other
Q32831731,Vicky Fun Ha Tchong,,,tl,palop_other
Q33058541,André da Costa Belo,,,tl,palop_other
Q33327635,Mericio Juvinal dos Reis,,,tl,palop_other
Q33638236,Armanda Berta dos Santos,,,tl,palop_other
Q33638272,António Verdial de Sousa,,,tl,palop_other
Q33638330,Francisco Miguel Martins,,,tl,palop_other
Q35711045,Abel Pires,,,tl,palop_other
Q36168580,José dos Santos Bucar,,,tl,palop_other
Q15867935,Virgilio da Costa Hornai,,,tl,palop_other
Q15890933,Adriano João,,,tl,palop_other
Q15890998,António Cardoso Caldas Machado,,,tl,palop_other
Q15890999,António da Conceição,,,tl,palop_other
Q15905857,Cecilio Caminha Freitas,,,tl,palop_other
Q15905940,Cipriana da Costa Pereira,,,tl,palop_other
Q15906169,Domingos Maria Sarmento,,,tl,palop_other
Q15906272,Elizario Ferreira,,,tl,palop_other
Q15906407,Francisco Martins da Costa Pereira Jerónimo,,,tl,palop_other
Q15906923,Idelta Maria Rodrigues,,,tl,palop_other
Q1441973,Francisco Gomes,,,tl,palop_other
Q1406554,Fernanda Borges,,,tl,palop_other
Q1484501,Manuel de Sousa,,,tl,palop_other
Q1408872,Guilherme Maria Gonçalves,,,tl,palop_other
Q1415442,Filomeno Soares,,,tl,palop_other
Q1424159,José Manuel Carrascalão,,,tl,palop_other
Q1441897,Francisco Borja da Costa,,,tl,palop_other
Q1442193,Francisco Ruas Hornay,,,tl,palop_other
Q1444425,Jacinta Abucau Pereira,,,tl,palop_other
Q5850522,Eugenio Lemos,,,tl,palop_other
Q6481356,Lamberto Gama,,,tl,palop_other
Q6526258,Leonel da Silva Araujo,,,tl,palop_other
Q29886747,Sebastião Dias Ximenes,,,tl,palop_other
Q29916572,Rui Pereira dos Santos,,,tl,palop_other
Q29919884,Aureo José António Sávio,,,tl,palop_other
Q29957265,Jacinta Correia da Costa,,,tl,palop_other
Q30157584,Estanislau de Sousa Saldanha,,,tl,palop_other
Q30171197,José Maria Ximenes,,,tl,palop_other
Q30171188,Virgílio da Silva Guterres,,,tl,palop_other
Q30173638,Antóninho Baptista Alves,,,tl,palop_other
Q30346939,Gilman Exposto dos Santos,,,tl,palop_other
Q18024489,Madalena Hanjam,,,tl,palop_other
Q18277800,Afonso Busa Metan,,,tl,palop_other
Q18421274,Falur Rate Laek,,,tl,palop_other
Q18421408,Sabika Besi Kulit,,,tl,palop_other
Q18707765,Jorge Barros Duarte,,,tl,palop_other
Q18921427,Fellipe Bertoldo,,,tl,palop_other
Q19502124,Cirilo Cristóvão,,,tl,palop_other
Q18060946,Filomeno Paixão,,,tl,palop_other
Q234001,Carlos Filipe Ximenes Belo,,,tl,palop_other
Q266396,José João Pereira,,,tl,palop_other
Q16006905,Francisco de Araújo,,,tl,palop_other
Q16061645,Domingos da Costa,,,tl,palop_other
Q15990502,Maria da Paixão da Costa,,,tl,palop_other
Q15990509,Lolina Celeste de Deus,,,tl,palop_other
Q15990523,Maria da Costa Exposto,,,tl,palop_other
Q15991978,Augusto de Araújo,,,tl,palop_other
Q16006951,Hermes da Rosa Correia Barros,,,tl,palop_other
Q16054260,Alberto da Silva Cruz,,,tl,palop_other
Q16064345,Faustino dos Santos,,,tl,palop_other
Q16064597,Gabriel Ximenes,,,tl,palop_other
Q16194676,Maria de Lourdes Martins Cruz,,,tl,palop_other
Q16218242,Maria Maia dos Reis e Costa,,,tl,palop_other
Q15821089,Joaquim dos Santos,,,tl,palop_other
Q15821878,José Manuel Fernandes,,,tl,palop_other
Q15820572,Jacinto Rigoberto,,,tl,palop_other
Q15820573,Jacinto Viegas Vicente,,,tl,palop_other
Q15820605,Jacob de Araújo,,,tl,palop_other
Q15821083,Joaninha de Jesus,,,tl,palop_other
Q15821768,Josefa Álvares Pereira Soares,,,tl,palop_other
Q15821863,José Costa Ximenes,,,tl,palop_other
Q15821889,José da Silva Panão,,,tl,palop_other
Q15833727,Manuel da Costa Guterres,,,tl,palop_other
Q15833865,Maria Adozinda Pires da Silva,,,tl,palop_other
Q737475,Nicolau dos Reis Lobato,,,tl,palop_other
Q769607,Augusto Ramos Soares,,,tl,palop_other
Q786377,Rogério Lobato,,,tl,palop_other
