# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1011
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q12350652,Kiki Lima,,,cv,cv
Q13581391,Armando Zeferino Soares,,,cv,cv
Q14371131,Steven Moreira,,,cv,cv
Q15179479,Hernani Almeida,,,cv,cv
Q22931985,Joel Almeida,,,cv,cv
Q21932030,António Duarte,,,cv,cv
Q20750237,Ana R. Fernandes,,,cv,cv
Q21075950,Cristina Duarte,,,cv,cv
Q21531045,Flávio dos Santos Dias,,,cv,cv
Q21622379,Erin Pinheiro,,,cv,cv
Q21642426,Djô,,,cv,cv
Q16940221,Luís Morais,,,cv,cv
Q16622999,Edy Tavares,,,cv,cv
Q16728820,Ely Fernandes,,,cv,cv
Q16736703,Edivândio,,,cv,cv
Q16738976,Jimmy Ines,,,cv,cv
Q17024697,Maria Helena Semedo,,,cv,cv
Q17098221,Jorge Kadú,,,cv,cv
Q3564478,Toy,,,cv,cv
Q3531484,Tomé Varela da Silva,,,cv,cv
Q3553168,Vadú,,,cv,cv
Q3557131,Rambé,,,cv,cv
Q3564444,Víctor Borges,,,cv,cv
Q3618344,Anselmo Ribeiro,,,cv,cv
Q28912925,Mário Fonseca,,,cv,cv
Q27517445,Jorge Santos,,,cv,cv
Q27676349,Janira Hopffer Almada,,,cv,cv
Q28717734,Arianne Duarte Morais,,,cv,cv
Q28970917,Kenny Rocha Santos,,,cv,cv
Q29054778,Delmiro,,,cv,cv
Q52554424,António Tavares,,,cv,cv
Q52499056,Marlene Monteiro Freitas,,,cv,cv
Q53734289,Víctor Andrade,,,cv,cv
Q54914118,Graça Maria Sanches,,,cv,cv
Q55076588,Noe Milk,,,cv,cv
Q55098157,Luís Filipe Tavares,,,cv,cv
Q55433904,Márcio Rosa,,,cv,cv
Q55442808,Jolina Amani,,,cv,cv
Q924857,Ryan Gomes,,,cv,cv
Q1025702,Cafú,,,cv,cv
Q950564,José Filipe Correia Semedo,,,cv,cv
Q110857730,Jerome Philippe Coss,,,cv,cv
Q110943455,Dailon Livramento,,,cv,cv
Q111365608,Iuri Tavares,,,cv,cv
Q111729928,Alécia Morais,,,cv,cv
Q111729963,Ângela Brito,,,cv,cv
Q111732093,Joana Rosa,,,cv,cv
Q111736823,Solange Cesarovna,,,cv,cv
Q111737170,Rosana Almeida,,,cv,cv
Q111983322,Hilarino Carlos Rodrigues da Luz,,,cv,cv
Q112166559,Indira Evora,,,cv,cv
Q112180485,Analeesia Fernandes,,,cv,cv
Q2513023,David Silva,,,cv,cv
Q2510644,Vargas Fernandes,,,cv,cv
Q2524478,Sandro Mendes,,,cv,cv
Q2604164,Arménio Vieira,,,cv,cv
Q2611473,Manuel de Novas,,,cv,cv
Q30122895,Antonio Correia,,,cv,cv
Q29343408,Wuilito Fernandes,,,cv,cv
Q29461343,Gilson Varela,,,cv,cv
Q30053088,Diogo Mendes,,,cv,cv
Q30937895,Samira Vera-Cruz,,,cv,cv
Q32844230,Paula Fortes,,,cv,cv
Q36850369,Ana Lúcia Ramos Lisboa,,,cv,cv
Q38066604,Mailson Lima Duarte Lopes,,,cv,cv
Q136623962,Amaro Antonio Lopes Rocha,,,cv,cv
Q136626312,Denilson Oliveira Sanches Tavares,,,cv,cv
Q136627746,Helton Junior Lopes Correia,,,cv,cv
Q136627799,Joel Emmanuel Almeidfa Tavares,,,cv,cv
Q136867410,João Baptista Lopes Leitao,,,cv,cv
Q137014395,Rúben Lopes,,,cv,cv
Q2702284,Lito,,,cv,cv
Q2761434,Marco Soares,,,cv,cv
Q2742945,Janício Martins,,,cv,cv
Q2753734,Djaniny Tavares,,,cv,cv
Q55629225,Patrick,,,cv,cv
Q55629294,Paulo Rocha,,,cv,cv
Q55511677,Sofia Reis,,,cv,cv
Q55583857,Kelvin Medina,,,cv,cv
Q56302403,Tchinda Andrade,,,cv,cv
Q56678368,Eynel Soares,,,cv,cv
Q56822900,Nácia Gomes,,,cv,cv
Q124601478,Josimar Tavares,,,cv,cv
Q124601966,Júnior Soares,,,cv,cv
Q124603494,Alexandre Pereira,,,cv,cv
Q124791322,Sandim Mendes,,,cv,cv
Q125132703,Teresa Sofia Fortes,,,cv,cv
Q125265093,Hugo Cardoso,,,cv,cv
Q126369438,Wagner Pina,,,cv,cv
Q125997499,Tania Romualdo,,,cv,cv
Q126119446,Tété Alhinho,,,cv,cv
Q126127338,Joaquim Arena,,,cv,cv
Q126137483,Lourença Tavares,,,cv,cv
Q127515090,Victor Alvares de Oliveira,,,cv,cv
Q124604890,Rafael Andrade,,,cv,cv
Q1388327,Pelé,,,cv,cv
Q1085129,Ricardo Jorge Ferreira Pinto da Silva,,,cv,cv
